Suggested Bundle Title,FullPrice,DiscountRate,FinalPrice,BundleType,OfferLabel
Kiko Milano 3D Hydra Lipgloss 08 Natural Rosewood + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.146089466089467,0.2,21.72,Rule-Based,-20%
2x Kiko Milano Days In Bloom Natural Touch BB Cream SPF 30 02 Porcelain – Offer Pack,22.88,0.05,21.74,Volume,-5%
Kiko Milano Unlimited Double Touch 103 Natural Rose + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.19554800339847,0.2,21.76,Rule-Based,-20%
3x OVS παιδικό παντελόνι φόρμας βαμβακερό μονόχρωμο με contrast lettering Μαύρο 12-13Y – Offer Pack,24.21,0.1,21.79,Volume,-10%
2x Kiko Milano 3D Hydra Lipgloss 01 Clear – Offer Pack,22.949230769230773,0.05,21.8,Volume,-5%
"3x Kiko Milano Skin Tone Concealer 3,5 ml 01 Green – Offer Pack",24.240000000000006,0.1,21.82,Volume,-10%
Kiko Milano New 30 Days Extension - Night Treatment Booster Mascara 8 ml + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.31957219251337,0.2,21.86,Rule-Based,-20%
2x Kiko Milano Hydra Pro Matte – Offer Pack,23.02,0.05,21.87,Volume,-5%
Kiko Milano 3D Hydra Lipgloss 03 Pearly Apricot + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.387954545454548,0.2,21.91,Rule-Based,-20%
Kiko Milano Long Lasting Colour Lip Marker 106 Apple Red + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.385454545454547,0.2,21.91,Rule-Based,-20%
2x Kiko Milano Unlimited Double Touch 103 Natural Rose – Offer Pack,23.120186915887853,0.05,21.96,Volume,-5%
Kiko Milano 3D Hydra Lipgloss 06 Candy Rose + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.52677033492823,0.2,22.02,Rule-Based,-20%
4x Shishi χριστουγεννιάτικη γυάλινη διακοσμητική μπάλα με μεταλλικές λεπτομέρειες 8 cm – Offer Pack,26.0,0.15000000000000002,22.1,Volume,-15%
"4x Marva γυάλινο ποτήρι κρασιού με σχέδιο 490 ml ""Jardin"" – Offer Pack",26.013333333333335,0.15000000000000002,22.11,Volume,-15%
"Kentia αδιάβροχη μαξιλαροθήκη βαμβακερή ""Cotton Cover"" 50 x 70 cm + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory",24.565,0.1,22.11,Thematic,-10%
Kiko Milano Make Up Fixer + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.695221987315012,0.2,22.16,Rule-Based,-20%
2x Oxford Company ανδρικές μονόχρωμες κάλτσες Μπλε Ραφ 44 – Offer Pack,23.333333333333332,0.05,22.17,Volume,-5%
3x Kaemingk χριστουγεννιάτικο διακοσμητικό λουλούδι 68 cm – Offer Pack,24.699999999999996,0.1,22.23,Volume,-10%
Kiko Milano New Maxi Mod Mascara 12 ml + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,27.857861952861953,0.2,22.29,Rule-Based,-20%
3x DOMUS HOMUS χριστουγεννιάτικο στολίδι γυάλινο με σχέδιο κουκουβάγια 5 x 5 x 10 cm – Offer Pack,24.900000000000002,0.1,22.41,Volume,-10%
3x Korres Midnight Dahlia Αφρόλουτρο 250 ml – Offer Pack,24.900000000000002,0.1,22.41,Volume,-10%
"4x Guzzini ποτήρι ""Happy Hour"" 8,5 x 10 cm – Offer Pack",26.36,0.15000000000000002,22.41,Volume,-15%
Kiko Milano Sculpting Touch Creamy Stick Contour 201 Chocolate + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,28.01474025974026,0.2,22.41,Rule-Based,-20%
"4x Amadeus πιάτο με geometrical pattern 26 x 26 x 2,5 cm Μπεζ ONE SIZE – Offer Pack",26.4,0.15000000000000002,22.44,Volume,-15%
2x Kiko Milano Unlimited Blush 11 Bright Rose – Offer Pack,23.68,0.05,22.5,Volume,-5%
2x Oxford Company ανδρικές μονόχρωμες κάλτσες Μπλε Σκούρο 44 – Offer Pack,23.75,0.05,22.56,Volume,-5%
2x Yves Rocher Pomegranate Magnolia Body & Hair Mist 100 ml – Offer Pack,23.849999999999998,0.05,22.66,Volume,-5%
2x Gant σετ ανδρικές κοντές κάλτσες με λογότυπο (2 τεμάχια) Γκρι 43/45 – Offer Pack,23.8675,0.05,22.67,Volume,-5%
3x Kaemingk χριστουγεννιάτικος διακοσμητικός φράχτης 45 cm – Offer Pack,25.200000000000003,0.1,22.68,Volume,-10%
"3x NEF-NEF σετ καλαθάκι με λαβέτες και διακοσμητικά pom-pon ""Please Me"" (5 τεμάχια) Ροζ ΣΕΤ – Offer Pack",25.200000000000003,0.1,22.68,Volume,-10%
2x Kiko Milano Crazy '90S Incredible Duo Stick Concealer 02 Honey – Offer Pack,23.880000000000003,0.05,22.69,Volume,-5%
Kiko Milano Extra Sculpt Volume Mascara 11 ml + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,28.398371212121212,0.2,22.72,Rule-Based,-20%
"4x Guzzini ανοξείδωτο μαχαίρι ""Feeling"" 22 cm – Offer Pack",26.786666666666665,0.15000000000000002,22.77,Volume,-15%
2x Kiko Milano Full Coverage Dark Circles Concealer 04 Peach – Offer Pack,23.98,0.05,22.78,Volume,-5%
2x Kaemingk χριστουγεννιάτικο διακοσμητικό δέντρο με led 35 cm – Offer Pack,24.0,0.05,22.8,Volume,-5%
2x Synchronia ξύλινη ζωγραφιστή βεντάλια με λουλούδια 23 cm – Offer Pack,24.0,0.05,22.8,Volume,-5%
"4x Guzzini ανοξείδωτο πιρούνι ""Feeling"" 20 cm – Offer Pack",26.88,0.15000000000000002,22.85,Volume,-15%
"4x Guzzini ανοξείδωτο πιρούνι γλυκού ""Feeling"" 15 cm – Offer Pack",26.88,0.15000000000000002,22.85,Volume,-15%
3x Kiko Milano Intense Colour Long Lasting Eyeliner 14 Metallic Blue – Offer Pack,25.47,0.1,22.92,Volume,-10%
3x DOMUS HOMUS τεχνητό φυτό φτέρη 50 cm – Offer Pack,25.5,0.1,22.95,Volume,-10%
2x Kiko Milano Daily Protection Bb Cream Spf 30 Kiko Milano Daily Protection Bb Cream Spf 30 - 02 Porcelain – Offer Pack,24.166666666666668,0.05,22.96,Volume,-5%
Kiko Milano Hydra Pro Glow  + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,30.767943262411343,0.25,23.08,Clearance,-25%
4x Coincasa διακοσμητικό κερί με twist σχέδιο Κόκκινο – Offer Pack,27.2,0.15000000000000002,23.12,Volume,-15%
4x Coincasa διακοσμητικό κερί με twist σχέδιο Χρυσό – Offer Pack,27.2,0.15000000000000002,23.12,Volume,-15%
4x Kiko Milano Lip Volume Kiko Milano Lip Volume Tutu Rose – Offer Pack,27.21082872928177,0.15000000000000002,23.13,Volume,-15%
2x Kiko Milano New Maxi Mod Mascara 12 ml – Offer Pack,24.444814814814816,0.05,23.22,Volume,-5%
"4x CRYSPO TRIO ποτήρι σωλήνας 540 ml ""Irid"" – Offer Pack",27.36,0.15000000000000002,23.26,Volume,-15%
Kiko Milano 3D Hydra Lipgloss - Limited Edition 42 Charming Copper + Kiko Milano Eyes 62 Slanted Eyeliner Brush,27.544779874213837,0.15,23.41,Clearance,-15%
"4x WMF σετ ανοξείδωτα μαχαιροπίρουνα steak ""Nuova"" (2 τεμάχια) – Offer Pack",27.6,0.15000000000000002,23.46,Volume,-15%
Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory + Sensai Silky Purifying Sponge Chief,26.073478260869564,0.1,23.47,Thematic,-10%
"3x Luna γυναικείο σλιπ ""Every.Wear"" Μαύρο S – Offer Pack",26.099999999999998,0.1,23.49,Volume,-10%
"3x Luna γυναικείο σλιπ ""Every.Wear"" Μπεζ S – Offer Pack",26.099999999999998,0.1,23.49,Volume,-10%
Mayoral παιδικό βαμβακερό σορτς μονόχρωμο με διακοσμητικά pom-pom Καμηλό 14Y + Name It παιδική βερμούδα μονόχρωμη με ελαστική μέση (2-14 ετών) Μπλε Σκούρο 8Y,26.189999999999998,0.1,23.57,Thematic,-10%
"4x Luminarc σετ γυάλινα μπολ παγωτού 11,5 cm x 9,5 cm (2 τεμάχια) – Offer Pack",27.8,0.15000000000000002,23.63,Volume,-15%
"3x NEF-NEF πετσέτα προσώπου ""Livery"" 50 x 90 cm Εκρού 50χ90cm – Offer Pack",26.400000000000002,0.1,23.76,Volume,-10%
"4x D. Arts σουπλά διάτρητο ""Flower"" 30 x 45 cm – Offer Pack",28.0,0.15000000000000002,23.8,Volume,-15%
4x Kaemingk χριστουγεννιάτικο γυάλινο στολίδι 8 x 6 cm – Offer Pack,28.0,0.15000000000000002,23.8,Volume,-15%
"4x Kentia προστατευτική θήκη μαξιλαριού μονόχρωμη με καπιτονέ σχέδιο ""Capitol"" 50 x 70 cm – Offer Pack",28.12,0.15000000000000002,23.9,Volume,-15%
2x Kiko Milano Create Your Balance Colour Boost Face Bronzing Drops Kiko Milano Create Your Balance Colour Boost Face Bronzing Drops 02 Liquid Contour – Offer Pack,25.210588235294118,0.05,23.95,Volume,-5%
3x Yves Rocher Liquid Hand Soap Lavandin Blackberry - Υγρό Σαπούνι Χεριών 190 ml – Offer Pack,26.700000000000003,0.1,24.03,Volume,-10%
"3x Leonardo χριστουγεννιάτικη κεραμική φιγούρα Άγιος Βασίλης ""Autentico"" 9 cm – Offer Pack",26.700000000000003,0.1,24.03,Volume,-10%
2x Kiko Milano Disney - The Little Mermaid Face & Body After Sun Cream 150 g – Offer Pack,25.326666666666664,0.05,24.06,Volume,-5%
NEF-NEF αδιάβροχο προστατευτικό στρώματος μονό 100 x 200 + 30 cm Λευκό 100x200+30cm + Kiko Milano Pure Clean Toner 200 ml,26.771578947368422,0.1,24.09,Thematic,-10%
Kiko Milano 3D Hydra Lipgloss - Limited Edition 44 Disruptive Brown + Kiko Milano Eyes 62 Slanted Eyeliner Brush,28.481149425287356,0.15,24.21,Clearance,-15%
4x Yves Rocher Relaxing Liquid Hand Soap Olive Petitgrain 190 ml – Offer Pack,28.48,0.15000000000000002,24.21,Volume,-15%
Gant ανδρικό σλιπ ''Hip Briefs'' Μαύρο M + Gant σετ ανδρικά εσώρουχα boxer shorts με λογότυπο στο λάστιχο (2 τεμάχια) Μπλε M,30.32,0.2,24.26,Rule-Based,-20%
3x Kiko Milano Intense Colour Long Lasting Eyeliner 13 Pearly Violet – Offer Pack,26.97,0.1,24.27,Volume,-10%
"3x Kiko Milano Skin Tone Concealer 3,5 ml 04 Peach – Offer Pack",26.97,0.1,24.27,Volume,-10%
"3x Broste Copenhagen γυάλινο ποτήρι νερού μονόχρωμο ""Limfjord"" 8,2 x 9,2 cm Κίτρινο 8,2x9,2cm – Offer Pack",27.0,0.1,24.3,Volume,-10%
Kiko Milano Eyebrow Expert Palette 01 Blonde + Kiko Milano Eyes 62 Slanted Eyeliner Brush,28.64666666666667,0.15,24.35,Clearance,-15%
Kiko Milano 3D Hydra Lipgloss - Limited Edition 42 Charming Copper + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,30.523567753001718,0.2,24.42,Rule-Based,-20%
"3x Coincasa πετσέτα χεριών με δαντέλα ""Portofino"" 40 x 60 cm Λευκό 40x60 – Offer Pack",27.159999999999997,0.1,24.44,Volume,-10%
3x Coincasa ποτήρι γυάλινο με ανάγλυφο σχέδιο 10 x 8 cm Πράσινο – Offer Pack,27.299999999999997,0.1,24.57,Volume,-10%
3x Coincasa πετσέτα χεριών με ριγέ σχέδιο Λευκό – Offer Pack,27.299999999999997,0.1,24.57,Volume,-10%
3x Coincasa ποτήρι γυάλινο με ανάγλυφο σχέδιο 10 x 8 cm Διάφανο – Offer Pack,27.299999999999997,0.1,24.57,Volume,-10%
2x Kiko Milano Green Me Highlighter – Offer Pack,25.88,0.05,24.59,Volume,-5%
"2x Gant unisex μακριές κάλτσες ""1949"" Λευκό 43/45 – Offer Pack",26.0,0.05,24.7,Volume,-5%
2x Κiko Milano NEW Sublime Youth Eyes – Offer Pack,26.12,0.05,24.81,Volume,-5%
2x Kiko Milano Daily Protection Bb Cream Spf 30 04 Warm Almond – Offer Pack,26.19818181818182,0.05,24.89,Volume,-5%
"3x Coincasa ποτήρι για οδοντόβουρτσες μονόχρωμο από πολυρητίνη 9,5 x 8 x 4,5 cm Μπλε 9,5x8x4,5cm – Offer Pack",27.69,0.1,24.92,Volume,-10%
"4x DOMUS HOMUS γυάλινο ποτήρι ""Moluna"" 10 x 9 cm – Offer Pack",29.4,0.15000000000000002,24.99,Volume,-15%
2x Kiko Milano Unlimited Lips & Nails Set Kiko Milano Unlimited Lips & Nails Set 01 Universal Rose – Offer Pack,26.33555555555556,0.05,25.02,Volume,-5%
Kiko Milano 3D Hydra Lipgloss - Limited Edition 44 Disruptive Brown + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,31.45993730407524,0.2,25.17,Rule-Based,-20%
2x Kiko Milano Skin Trainer Cream 50 ml – Offer Pack,26.58,0.05,25.25,Volume,-5%
Kiko Milano Eyebrow Expert Palette 01 Blonde + Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory,31.625454545454545,0.2,25.3,Rule-Based,-20%
4x Coincasa πλαστικό πιάτο φαγητού με all-over ανάγλυφο σχέδιο 33 cm Μπλε 33cm – Offer Pack,30.0,0.15000000000000002,25.5,Volume,-15%
3x DOMUS HOMUS τεχνητό φυτό τριαντάφυλλο 72 cm φούξια – Offer Pack,28.349999999999998,0.1,25.51,Volume,-10%
3x Kaemingk χριστουγεννιάτικη φιγούρα Gnome 50 cm – Offer Pack,28.5,0.1,25.65,Volume,-10%
3x Hugo Boss σετ ανδρικές κοντές κάλτσες με λογότυπο (2 τεμάχια) Λευκό 4344 – Offer Pack,28.68,0.1,25.81,Volume,-10%
3x Hugo Boss σετ ανδρικές κοντές κάλτσες με λογότυπο (2 τεμάχια) Γκρι 43/46 – Offer Pack,28.68,0.1,25.81,Volume,-10%
3x Gant ανδρικό σλιπ ''Hip Briefs'' Λευκό S – Offer Pack,28.68,0.1,25.81,Volume,-10%
"3x Umbra θήκη για οδοντόβουρτσες ακρυλική ""Droplet"" 9.5 x 9 cm – Offer Pack",28.799999999999997,0.1,25.92,Volume,-10%
4x Armani Exchange ανδρικές κλασικές κάλτσες με λογότυπο Μαύρο L/XL – Offer Pack,30.6,0.15000000000000002,26.01,Volume,-15%
3x Coincasa μαξιλάρι καρέκλας με floral print 40 x 40 cm Μπλε Σκούρο – Offer Pack,28.950000000000003,0.1,26.06,Volume,-10%
3x Coincasa πετσέτα προσώπου μονόχρωμη με zig zag pattern 100 x 60 cm Λευκό – Offer Pack,29.19,0.1,26.27,Volume,-10%
3x Coincasa μαξιλαροθήκη μονόχρωμη βαμβακερή 80 x 50 cm Κόκκινο – Offer Pack,29.19,0.1,26.27,Volume,-10%
"3x Coincasa γυάλινο ποτήρι κολωνάτο χαμηλό με ανάγλυφο σχέδιο κυψέλης 13 x 8,5 cm Κίτρινο Ανοιχτό 13x8,5cm – Offer Pack",29.22,0.1,26.3,Volume,-10%
"2x Lacoste unisex σετ κάλτσες με κεντημένο λογότυπο ""Sport Low-Cut"" (3 τεμάχια) Μαύρο 39/42 – Offer Pack",27.908888888888885,0.05,26.51,Volume,-5%
"4x Guzzini ανοξείδωτο πιρούνι ""Feeling"" 20 cm – Offer Pack",31.24,0.15000000000000002,26.55,Volume,-15%
"4x Guzzini ανοξείδωτο πιρούνι ""Feeling"" 20 cm – Offer Pack",31.24,0.15000000000000002,26.55,Volume,-15%
2x Kiko Milano Daily Protection BB Cream SPF30  02 Porcelain – Offer Pack,27.98,0.05,26.58,Volume,-5%
2x Gant σετ ανδρικές κοντές κάλτσες με λογότυπο (2 ζευγάρια) Κρέμ 43/45 – Offer Pack,28.0,0.05,26.6,Volume,-5%
3x DOMUS HOMUS κορνίζα με μεταλλικό περίγραμμα 13 x 18 cm – Offer Pack,29.64,0.1,26.68,Volume,-10%
2x L'Occitane L'Occitan Shower Gel 250 ml – Offer Pack,28.125,0.05,26.72,Volume,-5%
"3x Tescoma θήκη συρταριού για εργαλεία κουζίνας πλαστική ""Flexispace"" 22,2 x 7,4 cm – Offer Pack",29.700000000000003,0.1,26.73,Volume,-10%
"3x ASA Selection παιδικό σουπλά με σχέδιο ελέφαντα ""Kids"" 33 x 46 cm – Offer Pack",29.700000000000003,0.1,26.73,Volume,-10%
4x CRYSPO TRIO πορσελάνινο πιάτο φαγητού 27 cm – Offer Pack,31.5,0.15000000000000002,26.78,Volume,-15%
3x DOMUS HOMUS κορνίζα με μεταλλικό περίγραμμα 13 x 18 cm – Offer Pack,29.94,0.1,26.95,Volume,-10%
Mayoral σετ παιδικό μαγιό με μπικίνι τοπ και σλιπ με βολάν (2 τεμάχια) Κόκκινο 12Y + OVS βρεφική μπλούζα βαμβακερή μονόχρωμη με ribbed τελείωμα Κίτρινο 12-18M,29.95,0.1,26.96,Thematic,-10%
3x Funky Buddha ανδρικό βαμβακερό T-shirt μονόχρωμο με logo print και patch μπροστά Λευκό M – Offer Pack,29.97,0.1,26.97,Volume,-10%
"3x Kentia σετ γάντι και πιάστρα κουζίνας ""Hong"" 20 x 20 cm – Offer Pack",30.0,0.1,27.0,Volume,-10%
4x Coincasa πορσελάνινη κούπα με σχέδιο Πολύχρωμο – Offer Pack,31.8,0.15000000000000002,27.03,Volume,-15%
4x Coincasa σουπλά βαμβακερό με καρό σχέδιο και κεντημένη λεπτομέρεια 50 x 35 cm Πράσινο – Offer Pack,31.8,0.15000000000000002,27.03,Volume,-15%
2x Kiko Milano Skin Trainer Cream – Offer Pack,28.638823529411766,0.05,27.21,Volume,-5%
"4x Guzzini ανοξείδωτο μαχαίρι ""Feeling"" 22 cm – Offer Pack",32.04,0.15000000000000002,27.23,Volume,-15%
"NEF-NEF αδιάβροχο προστατευτικό στρώματος μονό 100 x 200 + 30 cm Λευκό 100x200+30cm + Kentia αδιάβροχη μαξιλαροθήκη βαμβακερή ""Cotton Cover"" 50 x 70 cm",30.265,0.1,27.24,Thematic,-10%
Kiko Milano Hydra Pro Glow  + Kiko Milano Eyes 62 Slanted Eyeliner Brush,32.06794326241135,0.15,27.26,Clearance,-15%
"3x Happy Socks unisex κάλτσες ""Santa"" Πολύχρωμο 36/40 – Offer Pack",30.48,0.1,27.43,Volume,-10%
Yves Rocher Body & Hair Mist Monoï 125 ml + Yves Rocher 48h Non-Stop Moisturizing Gel Cream 50 ml,32.32848484848485,0.15,27.48,Clearance,-15%
3x Coincasa γυάλινο χρωματιστό κηροπήγιο 9 cm Μπεζ 9cm – Offer Pack,30.75,0.1,27.68,Volume,-10%
3x Coincasa σετ γυάλινα charms με χριστουγεννιάτικες φιγούρες (6 τεμάχια) Πολύχρωμο – Offer Pack,30.75,0.1,27.68,Volume,-10%
3x Coincasa γυάλινο κηροπήγιο 15 cm Γκρι 15cm – Offer Pack,30.75,0.1,27.68,Volume,-10%
2x Kiko Milano Smart Hydrashot Cream – Offer Pack,29.18,0.05,27.72,Volume,-5%
"3x Moroni Gomma στρογγυλό σουπλά με all-over print ""Heart"" 35 cm – Offer Pack",30.800000000000004,0.1,27.72,Volume,-10%
